-133.913818359375	(8, 12, 2)	[0.7824934919154127, 0.7789876641716733, 0.6555060048114147, 0.6250296422344432, -0.9849252690298775, 0.004060258097851932, -0.3466382246519144, -0.49202738681767855, -0.9628463573565194, -0.9342742683169132, 0.7930118215650463, -0.02818500850362704, -0.7817176421733405, -0.8723014329141274, -0.037941258567640634, -0.6783662939178474, 0.5597365772783804, 0.8891483289087212, 0.5692593990191752, -0.9509675510058326, 0.9079362741321055, -0.45280975864661044, -0.5777251103515402, 0.30152586666618797, -0.5518199948794282, 0.026421933962444077, 0.7979877941646416, 0.13803176484916935, 0.16407951462668402, 0.3838450954096877, 0.6923601164189288, 0.4550626787391716, -0.9498362088952086, 0.44616192568784907, -0.6767711287699052, 0.03985458238749073, 0.016935673569122178, 0.5193654784968689, -0.24726139681127535, -0.2539368166325975, -0.3511514908503828, -0.10799653423985633, 0.8595286976986931, 0.29127862239057234, -0.6098224234790073, -0.09604427760240686, -0.24709944530226813, 0.3845184985061223, 0.5656413834723986, -0.8248889364286618, -0.8057083047709588, 0.7533191809202457, 0.5270758252398102, -0.7996527743090465, -0.6845933524034382, 0.7966373894849745, -0.523791801237987, 0.597729693127534, -0.9588699199060484, 0.07048382539356512, -0.9724152433863908, -0.16760513401208033, 0.1988399637408671, 0.42519937799614027, 0.01797554080684627, 0.7600677140290055, 0.9040605491874045, 0.5193338514414485, -0.2220888284707847, 0.04105783721286249, -0.6953023496019581, -0.24664569455646035, -0.5900058830267008, 0.12033111778758343, 0.73595884740373, 0.7073146416260818, -0.5827803813892531, 0.8802040804692635, -0.9682079179821195, -0.4825384045378147, -0.6598307395225935, 0.2912776012441112, 0.19699937924799849, 0.466569603674744, -0.3372526904898703, 0.9016362331409948, -0.7113763449134989, -0.21865756095061273, 0.07596740402338287, -0.11394548341901523, -0.3568965757767446, 0.6660716997922096, 0.06942628223223712, 0.05732818061099665, 0.5284560072494873, -0.271236657736722, -0.03197651913408306, -0.12288920157407901, -0.29875369184354494, -0.849860539048813, -0.3069018859379531, -0.30062620968137166, 0.7575408952923413, -0.16388072799946474, 0.6991075688149373, 0.7675772068772682, 0.5371177364384032, -0.5388167999241213, 0.3703671546918563, -0.5654427444360435, 0.9899160928393684, -0.6811595819848455, -0.35775833803363466, 0.1860655538164886, -0.25042231472174814, -0.6495156256898551, -0.93626214742877, -0.189663865824252, 0.9443702862421823, 0.9792411216501071]
-9.239768981933594	(8, 12, 2)	[-0.9332687657954264, -0.3387341044048553, 0.16851437360238486, -0.8838242225351438, 0.8744396328361665, 0.4572239736459438, 0.2761699131613059, -0.6635379923323319, -0.24384359532068633, 0.8904357037193587, -0.4970862903430908, -0.6400966084077804, -0.8346211152955159, 0.6061108739299179, -0.6717810302250873, 0.28249970992841655, 0.33872126612177533, 0.24822598712065935, -0.3650561100379155, -0.08816293507028942, 0.16758138709630654, -0.18461902829497623, 0.8513309286419521, -0.06752875174482553, -0.6214731690708069, 0.5547476861103655, -0.671182575386992, 0.9340205898837546, -0.4576145018780591, -0.6243075125175037, -0.1950274713803677, 0.5235088495474629, 0.24864489620151198, -0.8127696498274417, 0.9681593397139345, -0.3055209283048612, 0.310756251198991, 0.259160014887438, -0.9243515552744694, 0.6343808862762061, -0.3966928064115993, 0.035920562164701186, -0.06562797555556177, -0.28290686749034255, 0.5863548119779982, -0.8180642364890311, -0.905695936511433, 0.6129877115750706, -0.6756044621333519, -0.5255998885786044, -0.447906150957349, -0.7665011288001797, -0.07355483237068006, -0.19775952798925678, 0.5868094716995325, 0.08841836771512268, -0.2283293832484723, -0.42445357874455697, 0.8651667013390172, 0.5187535572548341, 0.32100164365376616, 0.19338471474792973, 0.13526661338360024, -1.0, -0.7634916282860387, -0.6623552742050218, 0.5858193758387016, 0.41345304122712023, -0.5153670179762102, 0.4644684782530841, 0.6037544995401398, 0.04835356034122018, -0.44898008437421244, 0.5771301797573596, 0.5523192133939148, -0.6612407597338648, -0.5493981054394828, 0.15745742197423884, -0.14054395716964607, 0.03401556004440409, -0.651231466108227, -0.46995576573527487, -0.006354884689457663, -0.6553229211938612, -0.08610373202723975, 0.9478439937108702, -0.01419831482001066, -0.939966535592514, 0.7297085674822448, 0.8452938210965224, -0.2640947194143257, -0.1460401778585525, 0.8051483386059746, -0.5806390349958765, 0.4074025078094934, -0.07890666464046614, 0.9442659751242437, 0.8905521503659588, -0.7001963428656885, -0.5174214716494998, -0.7994303232579929, -0.47462287121084157, 0.17979810575741895, 0.005787169807116355, -0.9725062250130398, -0.404135124763886, 0.15733256776878957, 0.1278675435135137, -0.559607920362979, -0.2162775164492774, 0.5400201964419853, -0.32556943674356864, 0.13484552987120385, 0.9892014158997866, 0.8237159547171544, 0.4336139849324525, -0.7462230931760834, -0.5366951549699124, 0.6950062365590961, -0.1421606133286757]
-93.13365173339844	(8, 12, 2)	[0.07634289313698323, -0.41539391200028764, -0.7383447112071249, 0.47842328390879474, -0.1168942051745252, -0.26604626223519756, -0.9109758776756787, -0.8619429663084004, 0.9944651070059687, 0.251927727767556, 0.0760856998452275, 0.4265652442705923, -0.06360155823384789, -0.9656713633553251, 0.31508359722845514, -0.12229279408997984, 0.5998561097495242, 0.2035526336203981, 0.936090606189012, -0.7005380431891315, -0.07179246001935669, -0.33914027564823956, -0.5409551247978137, 0.6593328369298561, 0.9149247345026572, 0.3103999356842886, 0.7738708069871971, -0.9088365908204512, 0.6452349001111588, 0.16438823968332783, 0.753990117875136, -0.7234424735819907, -0.08864026891934684, 0.3697626516846273, 0.07860097810546081, -0.3150601116090204, -0.3241016753900754, -0.6784043891478211, 0.6313629573433384, 0.26631623096198687, -0.0013067406560987038, 0.9562864492851177, -0.02045881894042534, 0.9284649274143997, -0.14124205058606343, 0.2898677034526309, -0.11805727307399305, 0.9172872814650019, 0.8770499454766703, 0.6597425714452154, -0.5570848178319743, 0.8383191791446386, 0.9681406671425974, -0.6855737461074515, -0.8965468739777855, -0.7333018055045406, 0.928591136187529, 0.38392384513614486, 0.44942074375988694, 0.1622726705353581, -0.30824616502931645, -0.5876903446030894, 0.6541130148532428, -0.6386917442001014, -0.041825963795580234, -0.21747276490728962, 0.0306554634721663, -0.5468344532409475, -0.7974054143231859, -0.5439523582675279, 0.8892043819377928, -0.18144286547654698, -0.6317612769012386, 0.268673236839317, 0.4200120535642349, -0.16901334605703222, 0.19815280541701732, 0.39171927151735453, 0.24719949357271764, -0.5820645104673703, 0.9284006217428349, -0.0018164198165939727, -0.14732794987559084, 0.5897770829230087, 0.7490404522723619, -0.07416603496511609, 0.8967313199238822, -0.24980664737699265, -0.18337346955242687, -0.5968664681547553, -0.26167606965328716, -0.24946813962426634, 0.10106724114488741, 0.4491748778164768, -0.3212997349518947, 0.2588158592462573, -0.7378647714638928, -0.1637673310837653, 0.38123501695958795, 0.6354570548951073, -0.917488995216899, 0.2870772889702813, 0.41420994725855587, -0.21347758147968854, -0.8391141145599861, 0.1012177800417351, -0.24936164289455554, 0.15650595466131834, 0.8967161694564059, -0.17797900612238782, 0.22350829457649946, 0.7251349827180087, -0.8818851099599634, -0.6015452495612652, 0.86364830649524, 0.4761228432319695, 0.4381343257020396, -0.6018682658332231, -0.5325958347532447, 0.1245222551408749]
-60.73681640625	(8, 12, 2)	[-0.439547338692168, -0.793952156763808, 0.8734335285659021, 0.9172686298372712, -0.2927857035693737, 0.1199858787543866, -0.0613621757403342, -0.6963956406577883, -0.06979350896038672, 0.14918385318481747, -0.8455008640181947, -0.5655941314543785, -0.42062603969591184, -0.3032139808994767, 0.08942464095595115, -0.7148094673554843, 0.23041863764007142, 0.675369813445071, -0.16518618298044885, 0.09289087192396214, 0.5062459425376289, -0.39726385135213693, 0.5885247166082352, -0.40583004773634457, -0.28614331875101784, -0.5321090619597011, -0.8653278370746165, -0.30526039049061593, 0.14284753559722185, -0.29701843648536297, -0.2590126926963985, -0.11744200098880642, -0.9511226518185836, 0.5433850075660651, 0.10040619051724953, 0.8382750342142788, -0.2298727628521502, -0.1819422108573565, 0.7084876677161807, 0.3385070126580956, 0.3231709650249015, -0.9990218183077757, -0.16012050755516483, -0.07754208241209803, -0.07481725882248336, -0.18788071034917242, -0.6353350593225007, -0.06893865012101963, 0.5442317297922575, -0.9917874963167364, -0.5571923942455441, 0.792714206951445, 0.4364028705834233, -0.818286034444549, -0.34000236288145325, -0.26159269703465793, -0.6788647191662234, -0.6484388070824532, -0.39017875450814876, 0.9196045235845947, -0.49180785976859354, -0.6309854587050803, 0.652476409106375, 0.09626390052156797, -0.050539804040204084, 0.09498257951866917, -0.250117620125035, 0.10363675232722658, 0.07624427910527154, 0.6870977333432369, 0.4808490403522956, 0.7959253503377115, -0.6634754989216851, 0.8897163142717226, 0.8571657872178625, -0.17305789956206152, 0.7936409504413591, 0.5485646588579685, 0.9315191566772716, -0.4626672552876352, 0.4712280385072769, 0.6566387494929411, 0.03145982805738634, -0.23935018404366537, 0.8149241325149634, -0.8383021870398675, -0.2377925861376456, 0.6109209939593472, 0.14174755572068687, 0.5668867196823031, 0.4106818045991507, -0.2981861569969835, -0.6337733508358345, 0.631838063980183, -0.21508196282876568, 0.07573971533705003, -0.5363021086005628, -0.26906616212592827, 0.9765491260335806, -0.38582537206995493, -0.7959932007694817, 0.04696574664654962, 0.4453119692985221, -0.01190189690493959, 0.8561577680708146, 0.37874207334282284, -0.2536773468584945, -0.3800854372171638, -0.9770788862574138, 0.7077828621865121, 0.22452987287261816, -0.03070920290264234, 0.6327307250361414, 0.4537638392520691, -0.18599100549369507, -0.3830058559049496, 0.0673629411918164, -0.8659123320211692, 0.14940989105209357, 0.3776013336493982]
-118.83578491210938	(8, 12, 2)	[-0.439547338692168, 0.8423186770340412, -0.5950161618062635, 0.5215390799531374, 0.6725500285051251, 0.5633691202147479, -0.5868775201416119, 0.14302951125155827, 0.2406030899628242, -0.022547069932352892, -0.5692626898078347, -0.4400443150405535, 0.29506378451707815, 0.7034103980517443, 0.8138285648537849, 0.06290504785782902, 0.23041863764007142, -0.1851468077613707, 0.936090606189012, 0.16129652298057584, 0.5062459425376289, 0.5636452217309722, 0.5885247166082352, -0.40583004773634457, 0.8498252871539658, -0.34143051793507895, 0.24825565171171804, 0.26936175781014504, 0.7222167733250252, 0.3593958019914152, 0.007886647654131274, 0.14813760717854363, -0.9511226518185836, 0.3697626516846273, 0.03826885796257534, 0.013315303244706284, -0.2298727628521502, -0.1819422108573565, -0.6766813524067419, -0.15230174781970884, -0.12748866047482532, -0.6412373327971763, 0.6553869910262555, -0.07754208241209803, -0.3948803934083824, 0.9835024284789464, -0.11805727307399305, -0.7703023435288565, -1.0, -0.9917874963167364, -0.9478079985724266, 0.792714206951445, -0.5354217475811784, 0.24391333209103244, -0.20662864125807645, 0.38264223258831565, 0.018369227096248775, -0.8032429373450418, 0.574068380986271, 0.9196045235845947, 0.5593115220798579, -0.6947492803960775, -0.6082182068890436, -0.5888639098914598, -0.041825963795580234, -0.7928894256532046, 0.061103117768525506, -0.5468344532409475, 0.11146416082927968, -0.08104710447786379, 0.8892043819377928, 0.05458905112282508, -0.22296251137793652, 0.6973855661332615, 0.35722943663620965, -0.6280853745149431, 0.18210386886640473, 0.39171927151735453, 0.7717373051066767, -0.7216567384227266, -0.2318709038117417, 0.53593689743588, -0.5423324094606867, -0.4438369662838486, 0.66240111160406, -0.1567834384063297, 0.575412963233829, -0.5380341909003199, -0.4223484669676214, 0.8411342765166363, -0.030184543737288162, 0.47952175537485187, -0.9945060855809946, 0.631838063980183, -0.6816989042578779, 0.7807161911057201, -0.5363021086005628, -0.038099550623543185, -0.45529503850583297, 0.35241158500039327, -0.08316217190337838, 0.04696574664654962, 0.4453119692985221, 0.8794003902901466, 0.12554712833755466, 0.30475720929729033, -0.4532161097151195, 0.16716670789270371, 0.4548345253319448, -0.329863856458273, 0.15727274173364217, -0.6179919207740552, 0.6327307250361414, -0.8184917470798252, -0.09830061285071245, 0.9610253170044301, 0.36001614918093633, -0.7228161963073321, -0.22825864790251038, -0.24000332096247967]
-65.44658660888672	(8, 12, 2)	[-0.9332687657954264, 0.3591387548069478, -0.0800001594916453, 0.5215390799531374, 0.6725500285051251, 0.5633691202147479, -0.5868775201416119, 0.3320211246941439, 0.2406030899628242, 0.16179333343428076, -0.21407222298517725, 0.2980775233414339, 0.29506378451707815, -0.1711020138628283, 0.8138285648537849, -0.0472699439750397, 0.5892026448230072, -0.981414202603845, 1.0, -0.5769046089131795, 0.1991815465188007, 0.15521653541042313, 0.5885247166082352, -0.40583004773634457, 0.4915313441792144, 0.8257181970740297, -0.6200299682957502, -0.6863291781535465, 0.5040481119993754, 0.3593958019914152, 0.007886647654131274, 0.14813760717854363, 0.9695078225558975, 0.18071426164064375, 1.0, -0.2661395759362928, 0.6628165604775027, -0.0802425522652006, -0.6766813524067419, -0.17846866559649466, 0.4585346250649518, -0.6412373327971763, 0.6553869910262555, 0.6454029760794373, -0.2444428673120902, 0.04200584369349536, -0.11805727307399305, -0.7703023435288565, -1.0, 0.1637987288070366, 0.1179361414747564, 0.792714206951445, 0.3886406396826889, 0.0818123243791389, -0.34000236288145325, 0.291611159853552, -0.23327895583116146, 0.006562168980957184, 0.574068380986271, 0.6488426319522183, 0.5593115220798579, -0.6947492803960775, -0.4163180900284118, -0.019661396810448206, -0.041825963795580234, -0.706149258963926, 0.061103117768525506, 1.0, 0.9070279831071393, -0.7733654402717709, -0.5093030193697705, 0.05458905112282508, 0.6304827043709953, 0.6542078824662856, 0.7984890226875638, -0.16338796084839835, 0.10885590953191934, 0.9105518444509215, -0.5386660796191942, -0.4038202403558919, -0.2318709038117417, -0.2513737375404012, -0.5423324094606867, -0.4438369662838486, 0.66240111160406, 0.7249915234664557, 0.575412963233829, -0.43164132350987194, -0.4223484669676214, 0.24075156352598803, -0.2640947194143257, 0.3209499696650881, 0.9769514270847116, 0.3353471312391161, -0.5789604838057216, -0.2942931642912079, 0.2554561020140051, -0.004670054871400292, -0.45529503850583297, 0.15751424189568675, -0.3081494686281925, 0.04696574664654962, -0.39188289551875455, 0.47954727290436394, 0.12554712833755466, -0.38196118527827627, 0.15733256776878957, -0.3098415803322716, -0.09713481494954537, -0.329863856458273, -0.8881977479165004, -0.45402157235841445, 0.3263913134594352, -0.35734779037393416, 0.6692723113103661, 0.9610253170044301, 0.36001614918093633, -0.6822656693407919, -0.13486887015687343, 0.21163084037816082]
-53.86949157714844	(8, 12, 2)	[-0.9332687657954264, -0.14394456609833295, 0.6678608586298698, -0.939241518721111, -0.6451526703793115, 0.26963197498454927, -0.5868775201416119, 0.9723453755287172, -0.39465500315953705, 0.14918385318481747, -0.21407222298517725, 0.13344409467058682, -0.2908754664317006, -0.1711020138628283, -0.5305182032815738, -0.0472699439750397, 0.591680030564945, -0.981414202603845, -0.2065663593541688, -0.3170984461796438, 0.032695506101047433, -0.18743446105260286, 0.02584819816934547, 0.6593328369298561, 0.2671203315801489, 0.8152422018848526, 0.7324901415999067, 0.26936175781014504, -0.9984721642369712, 0.05423918636413361, -0.04054445783013855, -0.7234424735819907, 0.9695078225558975, 0.18071426164064375, 0.9286868586540892, -0.24471793418056897, 0.6628165604775027, -0.0802425522652006, -0.6251938770622538, -0.7252787915106517, 0.809172599749163, -0.23932280119521554, 0.6882397963771383, -0.9745015421548469, -0.2444428673120902, -0.9510542484783102, 0.8210115879770423, 0.9096410457065927, -0.11238454951025179, 0.1637987288070366, 0.1179361414747564, 0.9122025004454353, 0.41575531062872617, 0.014883881031683005, 0.5944503824546009, 0.8845495145627139, -0.23327895583116146, -0.623742431856591, -0.5594376277266582, -0.5163937267479579, 0.1941342162990385, 0.7883993021086964, 0.8545373940047571, -0.019661396810448206, 0.7581949925180795, -0.6294830960923823, 0.061103117768525506, 1.0, 0.5266583739619206, -0.7733654402717709, 0.41846592348482603, -0.017883867537757656, 0.6304827043709953, -0.757546476439612, 1.0, -0.17305789956206152, -0.7608444834675345, 0.9105518444509215, 0.9315191566772716, -0.4038202403558919, -0.7161312577922456, 0.6090632163609366, 0.4436965296377559, -0.2192510649586552, -0.08610373202723975, 0.6873915142042193, 0.03966744409486589, -0.7389270518217703, 0.16120175736200792, 0.5010644853433234, -0.5303600003150137, 0.22416635650642625, -0.6337733508358345, -0.03485116271019706, -0.5789604838057216, 0.2764723734013257, -0.08490274353995186, -0.8848515814553735, 0.8372287311670534, 0.17118150610882102, -0.19683544536294262, -0.0963165797297112, 0.30938128436645695, -0.42574730344246703, -0.132220730772181, -0.38196118527827627, -0.4532161097151195, -0.7300896522473939, 0.5521903070753369, -0.6196751770060649, 0.30909643532531444, -0.45402157235841445, 0.3263913134594352, -0.8184917470798252, -0.17521933298360803, 0.9610253170044301, 0.4697310705138906, 0.07172538146571883, -0.13486887015687343, -0.052302045771161376]
-133.00390625	(8, 12, 2)	[-0.3307981483000577, -0.01666404981990599, 0.6678608586298698, -0.00911687422410741, 0.3027331404370326, 0.5633691202147479, 0.019609034880667453, -0.7077426626973145, -0.39465500315953705, 0.7912854269567939, 0.10449408641538072, 0.5648722686708811, 0.718866133017785, -0.17350285545883026, -0.5305182032815738, -0.6915257017924796, 0.5077436548367898, -0.7894989927311165, -0.24447765784653908, -0.9086901048489107, -0.7793160636140479, -0.20611487127102207, 0.02584819816934547, 0.6446557418152299, 0.2671203315801489, -0.34143051793507895, 0.5302544735461057, -0.24195161701089773, -0.9984721642369712, 0.8481223613924906, 0.753990117875136, -0.542067982307524, -1.0, -0.8261883205107174, 0.15587026415812355, -0.24471793418056897, 0.9022141093569387, 0.34329769044090885, -0.27273330311552724, -0.3045848210465367, -0.4336556152660245, -0.9990218183077757, 0.8536820042508412, 0.010274508327550391, 0.6776666107013445, -0.8093091710087061, -0.2130985237027727, 0.4671077980572904, 0.8082389187723735, -0.8189207512791594, -0.5570848178319743, 0.903622197976117, 0.2630787144300837, 0.11641617381177105, 0.3727152580985458, -0.5473603417326285, 0.7087892220258034, 0.38392384513614486, -0.5594376277266582, 0.6707578793130251, -1.0, 0.10305755441070352, 0.9664170150742362, -0.2051365848796758, 0.15548387214210635, -0.4876310218403568, -0.18906850288374843, -0.5468344532409475, 0.013995358474149011, -0.7733654402717709, 0.16117122095027758, 0.05458905112282508, -0.2581727726979437, 0.4179620440712828, 0.1680499302098173, -0.6920819845862356, 0.23627676461112118, -0.7055040241935351, 0.7717373051066767, -0.5489958128389072, -0.717422637374111, -0.761297798830716, -0.3714817472572285, -0.7401489464160291, 0.8715033146582558, 0.6873915142042193, -0.03225427575425566, -0.8067083859316315, -0.9562228485361222, -0.18333249714497105, 0.009216675177550648, 0.47952175537485187, 0.10471963249198524, -0.36951828717170265, -0.5789604838057216, 0.6090810822883725, -0.5447027698790694, -0.1637673310837653, -0.2313247923631829, -0.6308059408711916, 0.45299049373191513, -0.1927468103048936, 0.42762188499177484, 0.8664252416635192, -0.200675980129414, -0.38196118527827627, -0.36517267801949865, -0.7300896522473939, 0.8060570493974959, 0.43898610047836417, 0.22452987287261816, -0.6179919207740552, 0.7487789865434195, 0.9239266817527445, -0.17521933298360803, 0.5548649725179298, 0.4910553671580953, -0.29919542859357007, 0.8506669861379113, 0.33286131542791797]
-64.86415100097656	(8, 12, 2)	[-0.7422901682923071, 0.19839201018767927, -0.3100790967443836, 0.21284412816732035, 0.07660507568247402, -0.49588772496016004, 0.7323050168604681, -0.7638903120756149, 0.8043606725784749, -0.022547069932352892, -0.5692626898078347, -0.11107854020894403, 0.9177707983810073, 0.7720810976658601, 0.8138285648537849, 0.06290504785782902, 0.5892026448230072, -0.1851468077613707, -0.07981955789478139, 0.48582967551722045, 0.682061818224304, 0.9388554548747499, 0.5885247166082352, -0.4852825756288295, -0.7904211980311437, -0.34143051793507895, 0.030732073623237044, -0.8909680987170663, 0.7222167733250252, 0.3593958019914152, -0.1310956558073928, -0.11744200098880642, -0.9511226518185836, 0.37774512823133355, 0.15587026415812355, 0.1873141425172366, 0.6552507450943951, -0.1819422108573565, 0.029754072053670644, 0.535587823265975, 0.809172599749163, -0.32000961943412576, -0.16012050755516483, -0.08936873403021894, -0.1994720527705558, 0.27957804978614154, -0.3143125456598699, -0.06893865012101963, -1.0, -0.8189207512791594, -0.5570848178319743, -0.7513071460358358, -0.6337792080470657, -0.03933543553988117, -0.2883661485917317, -1.0, 0.018369227096248775, 0.38392384513614486, -0.008780332627348786, -0.6346052716619139, 0.8931171511883556, -0.6947492803960775, 0.10084047475856717, -0.9507137568178168, -0.041825963795580234, -0.21747276490728962, 0.061103117768525506, -0.4350402657959176, -0.7627454325034531, -0.5439523582675279, -0.46808744577465666, 0.2776022540614125, -0.13583370943750506, 0.12946001641163862, 0.6524302230256636, 0.6089191184069802, 0.18210386886640473, -0.9813813591303133, 0.28082325746613085, -0.8496789711034622, 0.4712280385072769, 0.08491597600697443, -0.5423324094606867, -0.4650113341781522, 0.66240111160406, 0.219710474939659, -0.06755005109524284, 0.42594890281156433, -0.4223484669676214, 0.886437764746384, 0.4106818045991507, 0.22416635650642625, -0.910263107465903, 0.5937003234411458, -0.21484095790286006, 0.016200822949612226, -0.34911467966919857, -0.7771656222570458, -0.45529503850583297, -0.32949386581078616, -0.19683544536294262, -0.0963165797297112, 0.561123783807137, -0.7280176168129604, 0.3915973468185019, 0.30475720929729033, -0.33323080365625635, -0.3624666483928108, 0.5905273958628252, 0.4967411291099921, 0.05560627293858156, 0.8707170595891118, 0.7829164679227305, -0.32327439667568036, 0.9050471986886515, 0.4761228432319695, 0.2237852442770163, -0.21315220509810007, 0.6390562289678046, 0.3776013336493982]
-87.10975646972656	(8, 12, 2)	[-0.19000013012911854, 0.5180463842637257, -0.0800001594916453, 0.9172686298372712, -0.6307833260959295, 0.1532724862267978, -0.4205013324658462, 0.04972350288537406, 0.32456814666427797, -0.9461437390593688, -0.5692626898078347, -0.11107854020894403, 0.31780821514821644, 0.7075526303986039, 0.08942464095595115, -0.0472699439750397, 0.5892026448230072, -0.46145367853703617, -0.2065663593541688, -0.25161377690364684, 0.5062459425376289, 0.48997503302753875, 0.661870497791361, -0.5787620448321571, -0.2547215722110352, -0.34143051793507895, -0.15545105681128346, 0.06424424900859527, 0.7979662457486163, 0.3995282685532375, -0.3026695832268671, 0.3408243123605146, -0.9511226518185836, 0.08290124810039279, -0.4698793290224157, -0.3055209283048612, 0.9213389262408367, 0.5505350942911185, -0.2609789654947796, -0.4007068677239607, 0.4190511994460093, -0.23932280119521554, 0.6882397963771383, 0.03981745676279891, 0.6776666107013445, 0.16604585937317895, 0.42033148261056197, -0.7703023435288565, -0.34825881886783316, 0.4220258675511477, 0.2195101462105431, 0.9122025004454353, 0.3886406396826889, -0.34322804276862695, -0.34000236288145325, 0.03739989613619338, 0.41527645903658295, -0.623742431856591, 0.24986687943615205, -0.6346052716619139, 0.5700036242235063, 0.7883993021086964, -0.3111422564305577, -0.25053230681130256, -0.041825963795580234, -0.8076341736980018, 0.05357734604708477, -0.4344128725660023, 0.07624427910527154, -0.6659921520053003, 0.4808490403522956, 0.24487364750523388, 0.5736382058446604, 0.2028870314857285, 0.942534895545907, -0.7398136520429806, -0.7608444834675345, 0.39171927151735453, 0.7717373051066767, -0.7216567384227266, -0.011907987319270036, -0.9767272699125917, 0.9650159320509291, -0.607839998271714, 0.8579761062516358, -0.8383021870398675, 0.7300725229384513, 0.23884711945381176, 0.0016545179581257674, 0.5293300576287094, 0.38012299417615636, 0.47952175537485187, -0.7202742607053954, 0.7843614105301415, 0.7643932591744771, 0.07573971533705003, -0.45077489272939775, -0.8848515814553735, -0.45529503850583297, -0.22914544348020624, 0.45299049373191513, 0.04696574664654962, 0.561123783807137, -0.42574730344246703, -0.132220730772181, -0.7569201313771519, -0.5913483124831294, -0.4583807712019303, 0.5521903070753369, 0.7077828621865121, 0.05560627293858156, -0.6179919207740552, 0.547405540136378, -0.9923595250405987, -0.17521933298360803, 0.9610253170044301, 0.4910553671580953, 0.7674737101955718, -0.54368754190493, -0.052302045771161376]
