-64.65286254882812	(8, 12, 2)	[-0.21986046316314556, 0.3440365189068926, 0.4464140671376313, -0.8845944110006017, 0.39675398097687875, -0.42318740419478607, 0.6727182631427708, 0.5982009868836458, -0.2673024833440063, 0.058466450683466675, 0.5296579049150978, 0.10299820423340811, -0.27852128302720525, -0.7068549179104773, -0.6412333550919631, -0.7663857757711814, 0.6262677772432539, 0.4774887121892566, 0.14924899798735414, 0.3899168065532008, 0.2768931207581433, 0.804892555168659, -0.2593956960176125, -0.9165330563268539, 0.6393293442710988, -0.8085161378487931, -0.1514458659732396, 0.9655679107090369, -0.6759309278719072, 0.9226043887162876, -0.3480720620201201, 0.35182843319771795, -0.09948104686628945, -0.6266636865295814, -0.5666722785501284, 0.530301267259123, 0.3581495413875937, 0.3558376783900423, -0.26486397057602784, -0.5956415920349332, 0.8141095123922146, 0.4671638161584233, 0.22351221326063508, 0.19052957785656877, -0.5283588728524915, 0.8760442363448688, 0.8192382435075003, 0.7213188036269373, -0.4884161542614809, 0.911605990802979, -0.9634564481849748, -0.021639994985767963, -0.48916919401256664, -0.8702718240642462, -0.9467515556314068, 0.19818031783851087, 0.6354142461191674, -0.393829439249203, 0.01130589031386453, 0.7470180863651714, -0.6736019413928436, -0.22023345022350171, -0.8424025519906106, 0.14150317353886188, 0.1479894707227165, 0.46335182967250654, 0.11661741349269739, -0.3228166831850354, 0.33050895989700546, -0.7889980713556173, 0.5278299817051129, -0.5074246964731435, 0.8137865545312515, 0.2245336125670152, -0.13411394513619235, -0.8929564497912155, -0.25501544234679074, -0.5880437415472439, -0.5919875919289068, 0.727264915679322, -0.8990268688134653, -0.9788899725416431, 0.19332185053730955, -0.28586495338030704, -0.6034742435271181, -0.5919621808737168, 0.23014134338715664, -0.918713645365836, 0.8650682498228106, 0.641768084269883, 0.7716011087019545, -0.7271190618398249, -0.12098180083299437, -0.15112053531203506, 0.5736108735684162, -0.6948929006308522, -0.593592930223398, -0.6120843856191747, -0.5227684590732882, -0.15734730644396122, -0.03963839753657372, 0.6631771725941886, 0.6170010280284794, 0.4076498041210932, 0.38627430075897284, 0.6666529441227753, 0.5082656527204163, -0.2350129102522598, 0.4374888701187112, 0.3196890189491324, 0.7588512467202599, -0.21724112380831317, 0.2809947023194568, -0.5732111337990999, 0.4778465304452022, -0.23905839029307074, 0.09061343612517425, 0.22012845803427838, -0.9977806292248936, 0.2874478807565599]
101.86660766601562	(8, 12, 2)	[-0.24192082284047634, 0.4651612571977233, 0.3565924944655279, 0.022363442849334447, 0.0591462095278108, 0.024817822834020342, -0.42432066659688283, -0.5161119803140086, -0.3937518639215716, 0.6944453451804957, 0.2988605903996242, -0.7180470623871982, 0.41040339606569365, 0.9007297121366498, 0.07133269063619929, -0.7972021665583022, 0.9687314308090642, -0.1710079849192856, -0.16027987553376666, 0.03865861383330649, 0.18674494102996464, -0.7152588877165247, 0.010529568838800962, -0.28812388510514775, 0.7261677125055368, 0.8712650153544654, -0.9654797466698888, -0.6847556137745514, -0.8968456157175091, -0.2855574415332587, -0.14471940239893955, 0.6231175160712232, 0.19962164171540064, 0.5182344946222126, 0.4859958053583193, -0.30476791395025327, 0.38605308823256745, 0.9826934774079679, -0.5415351558789026, -0.4286184680552765, 0.3871495716075979, -0.10413458585570878, 0.8141340166740276, 0.9664473733113517, 0.2780603443693075, 0.43532020085163103, -0.6323108962088029, -0.07297380332053094, -0.07160027554407744, 0.8506065223393835, 0.9927540763340224, -0.5717096168425171, 0.32455644517766324, 0.4814284967505782, 0.5215369069697047, 0.9310378026585335, 0.9389146669211745, 0.516879494065215, 0.6315889624606341, -0.18845054326522503, -0.6040701064825758, -0.8052152900932041, 0.6695896958185474, 0.5321061612780789, 0.5326568209673859, 0.0624155652586762, 0.6520667982235151, 0.6249014920546285, 0.24988584648936496, 0.664772165998935, -0.15029274192109376, -0.5055041426047733, -0.3756951474624679, 0.48954886271265985, -0.5054855168437375, -0.5524996199793288, -0.8950375537675275, -0.7875248590854957, -0.06054614283363913, 0.5102624229234727, -0.06803294387188674, -0.8698496797620041, 0.4287007033149801, 0.26819862677038, -0.059023566863827925, 0.34022419840545925, -0.477002605398094, 0.6875544058854388, 0.5906317346097885, 0.6170140268708575, 0.44277206789175594, 0.7348518200250447, 0.7530235459038139, -0.8419757269380934, 0.19647231453796987, 0.6260250356169501, 0.6519962156625505, 0.3330200940629575, 0.4871147244468714, 0.9619524991187232, -0.7368178395284939, -0.08926091643399303, -0.15921206523289322, -0.3821362937000463, 0.6794378950054596, -0.44746076556027203, 0.17204653760773803, 0.24290810503173277, 0.09362783836374167, -0.15990964869431723, -0.7553147179856152, 0.09537853416368924, 0.19378480209908044, -0.012605844689317802, -0.9691583266284156, 0.26160892407891656, -0.3770692602705352, -0.09481920771562802, -0.6968200210809996, -0.27961561908484533]
71.68084716796875	(8, 12, 2)	[-0.1963405001483869, 0.41049216577837777, -0.5964366359206934, 0.7894986390872643, -0.27240773542110075, -0.3837604610759551, -0.6450265469940986, -0.24511963737525466, 0.14169035866559598, 0.06941878217628816, -0.5509746010409629, -0.6878273882454864, 0.922413275332439, -0.9988424261228293, 0.8871133785950811, -0.1424412540880744, -0.12294459551460135, 0.01329482090757872, -0.3116397466120886, 0.7129060869067223, -0.2387491905758632, -0.4524845628105527, -0.009019140764255695, 0.5364735913817789, 0.4843179744129522, 0.48209279983655695, -0.012756942715890007, 0.5243599045733434, 0.12305044944569588, 0.709978000463074, -0.6382081455784212, 0.1644030119681792, 0.7694947214617245, 0.5333174208519318, -0.7646803293198414, 0.6821743418272099, 0.34439622208325416, 0.422322415993414, -0.273577524642012, 0.778396568976669, 0.10315875768791893, -0.31717063835973947, -0.46670043941367356, 0.9452250824500701, 0.5914802075663337, -0.5152049331567965, 0.2222102523463898, -0.39453271512148236, 0.9388477313153352, 0.5873625150464199, -0.0856764262953329, 0.7266833797526788, 0.42823872450327993, -0.21038600541883024, -0.6652140903832318, 0.9585798155388778, 0.5503724479323453, -0.13700400008332791, -0.25946363751268, -0.8808403236215923, -0.158594085930301, -0.21743742956257517, -0.0732668908980394, -0.26926809722410594, -0.05961527620289009, 0.8191233836366703, 0.916846464606806, 0.5503987600300004, -0.6408662770171125, -0.35070057624654294, 0.9593606094791709, -0.020724630974169322, -0.661635201513536, -0.23110108829630027, -0.5323471197416552, 0.5317086880557875, -0.03729906484000911, -0.8778664885785872, -0.21388889412646028, 0.32408164699473474, -0.03650915099079377, 0.9616039952721758, 0.6696935883228847, 0.5025761494727181, -0.907588969572013, -0.925982191148413, -0.6685053610807525, -0.13468449219682777, 0.6697614005195185, 0.809275631911591, 0.5579099076547132, -0.14061826594433557, 0.742905587135466, -0.15971699843148013, 0.38430340924914863, 0.47042049127258734, -0.11754103166767615, -0.585934861348492, 0.6792428689368057, 0.3515376559280261, -0.49988168635686425, -0.6114619643351908, 0.8921013505536608, -0.20647704084489416, -0.748580240860528, -0.11797385694924345, -0.8455539468542947, -0.1403999333825552, -0.39935628529206335, -0.44775436165811855, -0.05989430518977201, 0.7103783322571084, 0.09730470621892251, 0.9487232117180242, 0.7175911048584585, -0.5156803405108756, 0.9867912744715979, 0.8913716199448847, 0.3745831816127092, -0.4805701753761171]
68.59371948242188	(8, 12, 2)	[0.02687335049099922, -0.6050931379518751, -0.5964366359206934, 0.6669853021469185, 0.3472262929787977, 0.40354453296178483, -0.03982753656780158, -0.7493714019372859, -0.20814369091974294, 0.5662401878559726, 0.6728250452244531, 0.017938821017205786, 0.8203703703875498, 0.9836139630454335, -0.6383300219134411, -0.4598603697393182, 0.28886803384054494, -0.49762411232225423, -0.25233914152873127, 0.2631883238730277, -0.7303720845141026, 0.06537086169281325, -0.8632080581907653, -0.3935663349559906, 0.3897734750444346, -0.28719355394401114, 0.5957912674933681, 0.24063352257741633, 0.856257530206517, 0.9923962812912668, -0.13495572762779484, -0.4404315901831293, 0.5095191789019433, -0.4497865097122147, 0.5809396153736934, -0.07102165395326931, 0.9910780975010087, 0.014891535261194244, -0.22576912341147826, 0.5267320232021462, -0.16296555858341577, 0.6149367857999526, 0.5749521105933546, -0.11817366380123984, 0.5914802075663337, -0.9214046421548236, 0.2222102523463898, -0.37786774746859386, -0.9352751098448275, 0.6776563834401732, 0.8331847231287584, 0.23386037955865646, 0.7145748048469376, 0.4923022203101648, 0.6002557427433721, -0.3902706015202, 0.02316647264811489, -0.06251235532091548, -0.9457168093171779, 0.6450389189850181, -0.158594085930301, -0.6270704796971827, 0.38181165999221234, 0.8505275542071282, 0.8174373797582186, 0.8191233836366703, 0.9687651249798894, -0.12266986077429931, 0.30740126534460277, 0.6447240586311664, 0.8619755823647213, -0.44624823997161855, 0.8514739449576767, -0.306986386303431, 0.19365038097195786, 0.9716619452993873, 0.9598496976247388, -0.6583949758895329, 0.7773948330888127, 0.32408164699473474, 0.7800976449087182, -0.2182159789996252, -0.5183514279295194, 0.06835008650408736, -0.907588969572013, 0.3712807518884398, 0.3880619444882789, 0.8596914999842651, 0.41914202634809294, 0.03409511359705619, -0.2094082833055193, -0.16673537720960163, 0.9179299248808428, -0.6046665839034588, 0.09386725786106864, -0.19807218937954563, 0.15964884612997543, -0.585934861348492, 0.8439370907792341, 0.3712130419234272, -0.026424354771648284, 0.054226280462267074, 0.901321059675622, -0.6480833516337552, 0.6832456313864568, 0.4055149202546129, -0.3297575755066189, 0.7700598101024201, 0.16633756115909226, 0.8586442175111353, 0.24335105711392355, -0.16523970254238263, -0.8759641166308725, -0.22383944855788718, 0.7175911048584585, -0.9934029152445856, -0.2016956333252602, -0.09900063683948934, -0.4621381342287565, -0.11384692770729576]
131.2545928955078	(8, 12, 2)	[0.02687335049099922, 0.4651612571977233, 0.14961948934756641, 0.01656911115396209, -0.3013357410568742, -0.3837604610759551, -0.42432066659688283, -0.8758624059219382, 0.41211273444613017, -0.06399045262197944, 0.6728250452244531, -0.6878273882454864, -0.6867560267520358, -0.9988424261228293, -0.6383300219134411, -0.6544413596678305, 0.41833273323207565, 0.1501130423713366, 0.07550575947941973, 0.7129060869067223, 0.18674494102996464, 0.4970640039405354, 0.010529568838800962, -0.28812388510514775, -0.8914929256051731, 0.8712650153544654, 0.8801654546888664, 0.16466228605483235, -0.08213703790263338, -0.5850635686987835, -0.9434427732651052, 0.560008188323522, 0.19221262595784006, 0.5880381752462409, 0.991235984024817, 0.9805744883339647, 0.34439622208325416, 0.014891535261194244, -0.5415351558789026, -0.9175263993306289, 0.3871495716075979, 0.47205445980145866, 0.5749521105933546, 0.28575019267969815, -0.1613224764129224, -0.8601978747315304, -0.8838444906283303, 0.38737184579267114, -0.6155981003953084, 0.6776563834401732, 1.0, -0.5717096168425171, 0.9463814508731287, -0.01559117997899162, 0.6002557427433721, -0.4200959946059344, -0.9705578209554728, 0.23320076247999943, 0.8632198522117371, -0.5121801888180029, 0.0502199551396203, -0.21743742956257517, -0.0732668908980394, -0.07010208970796317, 0.5326568209673859, -0.5271340988742532, 0.812273002165101, 0.5503987600300004, 0.5579623307128019, 0.6048414002450027, 0.8238739776503137, 0.32990093388752273, -0.3689616365149631, -0.23110108829630027, -0.08642909517408581, 0.9716619452993873, -0.0011664458315705506, -0.8880980763994004, -0.06054614283363913, 0.5102624229234727, 0.13941341234040916, 0.36982204782281913, -0.30468064002145945, -0.034064392616680816, 0.6171176920721329, 0.3712807518884398, -0.9684737472152987, -0.40417450752100037, 0.5906317346097885, 0.5802297795773002, 0.8889936095916828, 0.6196162574355577, 0.572878775732123, -0.4221330923109141, -0.8423000901296347, -0.19807218937954563, -0.12841941250490427, -0.2001289983183132, 0.07003607175703053, -0.7755931066052617, 0.6452371790337277, -0.08926091643399303, 0.8252587664600324, -0.24852054483719765, 0.6832456313864568, -0.2230613800351413, -0.3297575755066189, -0.36602672236805445, 0.4040734601204061, -0.44775436165811855, -0.1530665753885434, -0.16523970254238263, 0.4413485801510648, -0.03273394560592646, 0.22933542434084075, 0.5325343348666203, 0.6466952854336316, -0.09481920771562802, -0.7207454858820137, -0.7236481403642492]
398.8233337402344	(8, 12, 2)	[0.02687335049099922, -0.8866593424564198, 0.08988956474287857, -0.8297490392122175, -0.5915128126578122, 0.7177023206348832, -0.029017344109494747, 0.6170388204617037, 0.41211273444613017, 0.7807415426990498, -0.3112851985098457, -0.17068894718260652, 0.7308198283586591, 0.6766740205777484, -0.6383300219134411, -0.4598603697393182, 0.28886803384054494, 0.1501130423713366, 0.07550575947941973, -0.8380786585397022, -0.5342783579410824, -0.9707760484469123, -0.0913957409743753, -0.7282368663880106, 0.5561733864751874, -0.28719355394401114, 0.9009275591027053, 0.777241239993381, 0.4215432383917854, 0.32792838727156076, 0.7055185960187627, -0.4404315901831293, -0.38437898447460017, 0.3769065976538757, -0.6508816137228794, 0.9805744883339647, -0.038763034366858795, 0.014891535261194244, -0.7411356616471714, -0.9175263993306289, 0.7090446133470925, -0.10413458585570878, 0.5749521105933546, 0.3846552348310981, 0.5581513079993663, 0.3576768434522122, 0.39700943760728946, -0.7503619427493506, -0.6155981003953084, 0.6776563834401732, 0.6448001356670277, 0.23386037955865646, 0.5909976913820365, 0.42986935671451953, 0.5692992875535616, -0.537646062770265, -0.5527717428980807, -0.6639175666298744, 0.8632198522117371, 0.04520268737117616, -0.63039334783214, -0.8052152900932041, -0.027136173850750955, 0.4650193339577875, 0.7286209670867372, -0.2982916144479728, -0.6337931078370529, 0.47921296120325163, 0.30740126534460277, -0.21481381844218883, 0.8739218442031147, 0.32990093388752273, -0.38321127292531765, 0.5252865357677206, 0.16476660674940957, -0.6561537284646575, -0.3142620264017575, -0.6583949758895329, -0.06054614283363913, -0.3381558619031264, -0.9245680401498131, -0.8860928515433331, 0.6555979666349316, 0.26819862677038, 0.1550742203668516, 0.6176177990603473, 0.3880619444882789, 0.8767134505190803, 0.2970055001419103, 0.03409511359705619, -0.11009758367893707, 0.6196162574355577, -0.7251046797656582, -0.23874727340100743, -0.5836698646454066, 0.07214491877066864, -0.8673881379824215, -0.2001289983183132, 0.821179223966241, -0.9398869103412744, -0.026424354771648284, 0.054226280462267074, 0.9837260428365444, 0.8899623142379982, 0.6832456313864568, 0.14641727390272719, -0.8797785759467847, 0.13546162178903787, 0.4040734601204061, -0.22808538125306432, 0.3537727282542913, -0.16523970254238263, -0.8759641166308725, 0.6094910091223431, -0.34481278687395966, -0.5660062167542415, -0.2016956333252602, 0.3207363841258273, -0.4621381342287565, 0.2450549501073802]
205.04046630859375	(8, 12, 2)	[0.3942207875545034, -0.35718646935538745, 0.9775257952420644, -0.7967525195134131, -0.17251753266153047, 0.2337387073076802, -0.8516154091379391, 0.7760314637670138, -0.8916929945625907, 0.3916311557985024, 0.4274819004310557, 0.11297687228181719, -0.28901370025339124, 0.9007297121366498, -0.17493657717847588, -0.4598603697393182, -0.14236081331470052, -0.33193655370273434, 0.7874651635986796, -0.5332675056769358, 0.5052253521129633, 0.6221688711448148, -0.8485551151477633, -0.12297112965102475, 0.37820473920553954, 0.5106844697085986, -0.9034172996257981, 0.1475627192266442, -0.5401713355273763, -0.5602251627915456, -0.6889895388786842, 0.012712255404660366, -0.2902848402739695, 0.9476924623749621, -0.7861594608484201, -0.07102165395326931, 0.11480003653284654, -0.33795175028199287, 0.7072817148201755, 0.6425834358158595, 0.3871495716075979, -0.3236453731025035, -0.533585862871663, -0.15580356560427244, -0.4938715628048378, 0.7179250283667582, 0.529845366972052, 0.2832734191237709, -0.6055818371134842, 0.2357594340461333, 0.8331847231287584, 0.18019564422768708, 0.5396240804438026, -0.8997707777096284, 0.7669621930206747, -0.3902706015202, 0.587268027099128, -0.029128716814161848, 0.8632198522117371, 0.06609156501892466, -0.697737476941795, -0.730114039721973, -0.183515622442308, 0.18205944627470222, 0.5326568209673859, -0.9431993537559205, 0.6544140052530685, 0.225519678610914, 0.047385669620057635, 0.664772165998935, 0.40795576181709103, -0.8925269245484495, 0.9487273366996287, -0.10584353655788448, -0.04766677457387125, -0.06268849818174949, 0.8376281298614519, -0.1550853156595342, -0.356340730870347, -0.5065857082682108, 0.35822896258945236, 0.3631018744965011, 0.5882877348422637, -0.9011059277228284, 0.3078739588987447, -0.925982191148413, 0.23824695976673227, -0.7450288637994165, -0.5967879937908627, -0.052207589452214265, -0.08927591582658145, -0.9788997832805637, 0.9746995782473529, -0.011188217127319433, -0.9715523829646828, -0.4246806939531378, -0.42355986132430284, -0.585934861348492, -0.0736806321643082, -0.637221926390241, 0.09060962588146104, 0.28479341310351375, 0.6305046357209128, -0.9707295882571556, 0.6832456313864568, 0.6613600009363966, 0.37553679401127005, 0.7700598101024201, -0.538549576532295, 0.1812428186787831, 0.1473837713196937, -0.0009716282377951746, 0.1368072436578446, 0.24937456478979492, 0.7175911048584585, -0.5156803405108756, 0.1263103370289813, 0.6149982484107468, -0.7207454858820137, 0.08801306599619552]
148.788818359375	(8, 12, 2)	[0.3942207875545034, 0.41049216577837777, -0.5964366359206934, -0.2364238372559162, -0.7586162321762377, 0.2337387073076802, -0.5058763949671581, 0.6170388204617037, -0.9145346703743515, 0.06941878217628816, 0.4168979901510954, -0.6878273882454864, 0.41040339606569365, 0.624208402293966, -0.6383300219134411, 0.6698648454392881, 0.41833273323207565, 0.01329482090757872, 0.07550575947941973, 0.2631883238730277, -0.5342783579410824, 0.2735919481556224, 0.9346120199084704, -0.28812388510514775, -0.8110649550344691, 0.9293458365239786, -0.012756942715890007, 0.17661884824484342, 0.4215432383917854, 0.5732540779912292, 0.7055185960187627, 0.560008188323522, 0.39519883331701866, -0.6067499562288527, -0.7925257578236282, -0.6965623516326742, 0.4819013403632535, 0.0908794009154037, 6.249335613506268e-05, -0.6065152201873556, 0.8741031795323382, -0.31717063835973947, 0.9057615274202429, -0.48909069911351555, 0.5914802075663337, 0.3576768434522122, 0.3940088997991871, -0.39453271512148236, -0.8528428916467672, 0.4683034485848294, -0.0856764262953329, 0.23386037955865646, 0.6605892586031268, 0.39443280620640286, -0.0026291603210295555, -0.5010805681420372, -0.9705578209554728, -0.6639175666298744, 0.8632198522117371, 0.06609156501892466, 0.0502199551396203, -0.8052152900932041, -0.027136173850750955, 0.9365281393511891, -0.05961527620289009, 0.0624155652586762, 0.812273002165101, 0.5503987600300004, 0.5579623307128019, -0.21481381844218883, 0.8739218442031147, -0.7554325880689305, 0.3556337000787742, -0.10584353655788448, 0.8939786363974447, -0.06268849818174949, 0.9598496976247388, 0.6130523457747115, -0.7979505143754331, -0.9313041866489187, -0.03650915099079377, -0.9937846749645631, 0.6555979666349316, 0.6124972298147853, -0.46981399460499434, 0.3712807518884398, 0.23824695976673227, 0.09758005655992097, 0.41914202634809294, -0.5212934869032786, 0.8889936095916828, 0.320630562649024, 0.7530235459038139, 0.779123190990068, 0.07470650223247678, 0.07214491877066864, -0.6868821216678027, 0.8356076147718052, -0.0736806321643082, -0.9416043708132975, -0.8289551075027908, 0.0017881455200468022, 0.9837260428365444, 0.5614376224109383, -0.4297714795506986, -0.864927394494868, 0.4533762104084178, 0.4811706016053905, -0.5791495267685587, 0.6344703876278484, 0.773447760060924, 0.7103783322571084, 0.5713097970591985, -0.03273394560592646, -0.0570013413879924, 0.5325343348666203, 0.6214652566497452, 0.05604795750023861, -0.7722820599283504, 0.8468742975764387]
313.9224853515625	(8, 12, 2)	[-0.5723559892082792, 0.4651612571977233, 0.8592573462587543, 0.7894986390872643, -0.5915128126578122, -0.34442665317088483, -0.42432066659688283, -0.8758624059219382, 0.14169035866559598, 0.022154069056758097, -0.945216598725046, -0.6878273882454864, 0.06476423545026377, 0.6766740205777484, -0.44570757495293134, -0.891051396391578, -0.016982588758595263, 0.1501130423713366, 0.07550575947941973, 0.7129060869067223, -0.986240810677486, 0.7274048678820633, 0.010529568838800962, 0.494123155756655, -0.8914929256051731, 0.8712650153544654, 0.8734799484475411, 0.16466228605483235, 0.9985952503013094, -0.5850635686987835, -0.6889895388786842, 0.7356877734605645, 0.19962164171540064, -0.8125995021778982, -0.7526073791362402, 0.6821743418272099, 0.38605308823256745, -0.4375201808199898, 0.5187026072918219, -0.7303770195446491, -0.7304007454214982, -0.10413458585570878, 0.6683758799586612, -0.2608892011276782, -0.9860393323166732, -0.8601978747315304, 0.39700943760728946, 0.9539195109572036, -0.6155981003953084, 0.6776563834401732, 0.6431944164596957, 0.18019564422768708, 0.6521763409942827, -0.01559117997899162, 0.6002557427433721, 0.9310378026585335, -0.5527717428980807, 0.2967042051901789, -0.9457168093171779, 0.18627543736181695, -0.7945104332858142, -0.8052152900932041, 0.007841633344725318, 0.1979279637110436, -0.13127343109105838, 0.7370858069943915, 0.5836919127544371, -0.3356791370561627, -0.9824106931507582, -0.8887886934038096, 0.40795576181709103, 0.32990093388752273, -0.661635201513536, 0.8889731292316714, -0.057851309363769164, 0.6473356030565518, -0.3142620264017575, 0.6130523457747115, -0.06054614283363913, 0.5102624229234727, 0.4298625280957973, -0.2182159789996252, -0.30468064002145945, -0.32852116907105566, -0.05616996745532821, 0.5139233919077586, 0.3880619444882789, -0.6384574311657361, 0.5906317346097885, 0.6156347622849674, -0.2094082833055193, 0.320630562649024, 0.9746995782473529, 0.5999748066410058, -0.8551153128291007, 0.2641083087756746, -0.45197669127257334, 0.5335254499156825, 0.8773233492693648, -0.9413882274193033, -0.0007226749281197264, -0.6114619643351908, 0.6107321791179503, -0.24852054483719765, 0.41409556221847654, 0.14641727390272719, 0.01715168877367579, 0.5038984530041926, -0.2465146911558027, 0.3300107765321405, -0.8601303717932907, 0.20048393926245134, 0.9212810118378751, -0.03273394560592646, 0.9110802114583607, -0.5660062167542415, 0.9867912744715979, 0.7001514004558409, 0.1245805207143215, -0.8262858199629675]
94.96556091308594	(8, 12, 2)	[0.3942207875545034, 0.3069511158612077, 0.0009764190686087915, -0.6755435705080521, -0.7586162321762377, 0.3856799705289149, 0.516643589347807, -0.24511963737525466, -0.6982448889547108, 0.11653626515870652, -0.945216598725046, -0.6878273882454864, -0.7822821092793271, 0.624208402293966, -0.3786773652471995, -0.6394879713606227, 0.9036327927365759, 0.2506081855377549, 0.5650411987498511, -0.14521959562612663, -0.4764966494983496, 0.2735919481556224, -0.04372263287245581, 0.494123155756655, -0.6031687395657492, -0.9524287513017549, 0.4174452175260681, 0.1475627192266442, 0.5990022664058452, 0.6369762963653327, -0.5147187715165864, 0.8497354130386385, 0.27939397566437707, -0.18474822330450968, -0.7526073791362402, 0.6821743418272099, 0.4819013403632535, 0.019585465785015632, -0.9908540786454707, 0.6980808475716784, 0.5008183305218967, -0.023577404421182946, -0.8090564301325902, -0.411291300097135, -0.09686130413196437, -0.707234708960415, 0.7606415854972948, -0.37786774746859386, -0.7594738957475804, 0.5873625150464199, 0.6431944164596957, 0.7367820497850683, 0.5396240804438026, -0.01559117997899162, 0.44355077651627806, -0.6322783153858096, 0.02316647264811489, -0.011275213752094587, -0.9884811557865352, -0.5121801888180029, 0.08772632159223637, -0.730114039721973, -0.0732668908980394, 0.9365281393511891, -0.05961527620289009, 0.8191233836366703, 0.5836919127544371, -0.5141278296667733, -0.06183818589491641, -0.9600135166618111, 0.36093623323043666, -0.8925269245484495, -0.8046695732303706, 0.13043197509304405, -0.3948541272956425, -0.5524996199793288, -0.5565865253940616, -0.11733949318153186, 0.5914898489549112, -0.9313041866489187, -0.42594201627362405, 0.9616039952721758, 0.5882877348422637, -0.034064392616680816, -0.059023566863827925, -0.925982191148413, -0.7585651731533132, -0.13468449219682777, 0.6697614005195185, 0.7882981642194788, 0.15930839894838544, 0.320630562649024, 0.10889728972917245, -0.8419757269380934, -0.8551153128291007, -0.4246806939531378, -0.45197669127257334, 0.8485647667729346, -0.0736806321643082, 0.3515376559280261, -0.4305566334002351, 0.9365765244225845, 0.227908426311352, -0.44958731838217436, -0.5903287753346442, 0.6613600009363966, 0.37553679401127005, 0.8732400937414735, -0.39935628529206335, -0.22808538125306432, 0.3691318858037458, 0.42598883022918943, -0.8873287248390662, -0.4109616796239833, 0.06856491191115502, -0.7503049299707181, 0.6466952854336316, 0.8913716199448847, 0.9637744209448571, 0.8468742975764387]
